created_at,id,text,lang,user_info
"February 25, 2020",4.47594E+15,真是瞎摆饰 弃了dropbox 把文件搞一搞理一理 Microsoft2019无法显示头像...变扭死我了,zh,"{'id': 5631116968, 'screen_name': '每天被投喂养乐多的女gai', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/00695ALely8g6f782jo0rj30e80e8dgi.jpg?KID=imgbed,tva&Expires=1583216357&ssig=VkRM2QsyDT', 'profile_url': 'https://m.weibo.cn/u/5631116968?uid=5631116968&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1516, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '??????????????', 'gender': 'f', 'mbtype': 0, 'urank': 30, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 223, 'follow_count': 866, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/00695ALely8g6f782jo0rj30e80e8dgi.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'dailv_2018': 6, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2}}"
"February 25, 2020",4.47598E+15,"Proprietary company是控股公司; corp.是corporation的缩写，多指大型公司，企业集团。Microsoft Corp. 微软公司; Inc.是incorporated的缩写，在美国更常用。Apple Inc. 苹果公司; “Co., Ltd.”是“Company Limited”的缩写，Co.代表Company，Ltd.代表Limited。所有公司的总称。Tsingtao Brewery Co., ... 全文",zh,"{'id': 1821450781, 'screen_name': '程伟', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/6c91221dly8fs3lnbqdk7j20e80e8wev.jpg?KID=imgbed,tva&Expires=1583216357&ssig=r5Df5rNZZl', 'profile_url': 'https://m.weibo.cn/u/1821450781?uid=1821450781&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 5604, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '诺言有限公司 董事长', 'close_blue_v': False, 'description': '述而不作', 'gender': 'm', 'mbtype': 12, 'urank': 14, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 540, 'follow_count': 353, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6c91221dly8fs3lnbqdk7j20e80e8wev.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'status_visible': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}"
"February 25, 2020",4.47599E+15,"美国从2016年大选开始的口号是 Make America Great Again, MAGA, 让美国再次伟大！ 结果现在美股最强的四个股票，市值都超过一万亿美元的，公司名称字母就是MAGA：微软 Microsoft, 苹果 Apple，谷歌 Google, 亚马逊 Amazon， MAGA",zh,"{'id': 6779354548, 'screen_name': '用户6779354548', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007oNtOcly8fymlwvrxboj30u00u0n2t.jpg?KID=imgbed,tva&Expires=1583216357&ssig=MXZZEbXoMb', 'profile_url': 'https://m.weibo.cn/u/6779354548?uid=6779354548&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 2667, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一个优秀的交易员，是多种优秀素质的集成。     心态和体能，尤其重要！        ????[拳头] \u200b\u200b\u200b', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 114, 'follow_count': 91, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007oNtOcly8fymlwvrxboj30u00u0n2t.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2019': 7, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
"February 25, 2020",4.476E+15,Microsoft SQL今天的噩梦，谢谢 还好可以听??新歌！！！不然我可能会si,zh,"{'id': 6831573065, 'screen_name': '热干面冲冲冲', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/007skAelly8gb6j9m5ew7j30ro0rotaj.jpg?KID=imgbed,tva&Expires=1583216357&ssig=1fvx6XJPTa', 'profile_url': 'https://m.weibo.cn/u/6831573065?uid=6831573065&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 702, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '相逢更高处。', 'gender': 'f', 'mbtype': 12, 'urank': 9, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 171, 'follow_count': 94, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/007skAelgy1gc35c7v5owj30u00u0dpa.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/007skAelly8gb6j9m5ew7j30ro0rotaj.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'status_visible': 1, 'china_2019': 1, 'shuang11_2019': 1, 'hongbao_2020': 3}}"
"February 23, 2020",4.47502E+15,搜狗新闻搜索 - Windows 10正在获得Microsoft构建的Linux内核-搜狗新闻 @手机浏览器 网页链接,zh,"{'id': 6018065933, 'screen_name': '-干起同-', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006zhbRzly8fuzkx335syj30ro0roq5u.jpg?KID=imgbed,tva&Expires=1583216567&ssig=Ktq5V8YH5k', 'profile_url': 'https://m.weibo.cn/u/6018065933?uid=6018065933&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 772, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '完善人完善世界', 'gender': 'm', 'mbtype': 2, 'urank': 9, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 94, 'follow_count': 175, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006zhbRzly8fuzkx335syj30ro0roq5u.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongbao_2020': 2}}"
"February 23, 2020",4.47506E+15,【部分Microsoft 365服务宕机，Xbox/Windows 10激活受影响】据外媒报道，今天早些时候部分Microsoft 365服务、Xbox Live登录出现问题，部分用户无法登录Xbox One……详情点击： 部分Microsoft 365服务宕机，Xbox/Windows 10激活受影响,zh,"{'id': 1826017320, 'screen_name': 'IT之家', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.800.800.180/6cd6d028ly8fme7am50hlj20m80m83yq.jpg?KID=imgbed,tva&Expires=1583216567&ssig=n%2B%2BQTPpYam', 'profile_url': 'https://m.weibo.cn/u/1826017320?uid=1826017320&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 110170, 'verified': True, 'verified_type': 3, 'verified_type_ext': 0, 'verified_reason': 'IT之家（www.ithome.com）官方微博', 'close_blue_v': False, 'description': 'IT之家(ithome.com)，数码、科技、生活，国内人气最高的科技媒体。合作联系QQ：375652。', 'gender': 'm', 'mbtype': 2, 'urank': 48, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 5816456, 'follow_count': 771, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/6cd6d028ly1fnu4d2n2z5j20u00u0aht.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6cd6d028ly8fme7am50hlj20m80m83yq.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wusi_2019': 1, 'earth_2019': 1, 'china_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'feiyan_2020': 1}}"
"February 26, 2020",4.47605E+15,microsoft也是厉害，除了surface xbox其他小accessory连个正常的保修渠道也没有,zh,"{'id': 2609818542, 'screen_name': 'JCGrave', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.119.24.82.82.180/9b8eabaegw1ekzfhrimzij206l031t8l.jpg?KID=imgbed,tva&Expires=1583216357&ssig=34Bow2n3S3', 'profile_url': 'https://m.weibo.cn/u/2609818542?uid=2609818542&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 3866, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 0, 'urank': 36, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 197, 'follow_count': 100, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/9b8eabaegw1ekzfhrimzij206l031t8l.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongbao_2020': 2}}"
"February 23, 2020",4.47507E+15,【微软获自动化会议管理工具专利：会议准备更高效】企业客户是Microsoft的重要客户群体之一，微软也一直致力于增强企业的运转效率。近日微软正在开发的一种可以用来帮助准备会议的专利曝光……详情点击： 微软获自动化会议管理工具专利：会议准备更高效,zh,"{'id': 1826017320, 'screen_name': 'IT之家', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.800.800.180/6cd6d028ly8fme7am50hlj20m80m83yq.jpg?KID=imgbed,tva&Expires=1583216567&ssig=n%2B%2BQTPpYam', 'profile_url': 'https://m.weibo.cn/u/1826017320?uid=1826017320&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 110170, 'verified': True, 'verified_type': 3, 'verified_type_ext': 0, 'verified_reason': 'IT之家（www.ithome.com）官方微博', 'close_blue_v': False, 'description': 'IT之家(ithome.com)，数码、科技、生活，国内人气最高的科技媒体。合作联系QQ：375652。', 'gender': 'm', 'mbtype': 2, 'urank': 48, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 5816456, 'follow_count': 771, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/6cd6d028ly1fnu4d2n2z5j20u00u0aht.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6cd6d028ly8fme7am50hlj20m80m83yq.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wusi_2019': 1, 'earth_2019': 1, 'china_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'feiyan_2020': 1}}"
"February 23, 2020",4.47509E+15,部分Microsoft 365服务宕机，Xbox/Windows 10激活受影响： 据外媒报道，今天早些时候部分Microsoft 365服务、Xbox Live登录出现问题，部分用户无法登录Xbox One。微软表示：“我们正在调查影响多项Microsoft 365服务的问题报告并很快将提供更多的更新。本次问题是由于最近的更新使得Microsoft 365企业 ... 全文,zh,"{'id': 1960660265, 'screen_name': '字节匠人', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1006.1006.180/74dd4d29ly8gbdn2ilnkjj20ry0rzwf1.jpg?KID=imgbed,tva&Expires=1583216567&ssig=IHw9IB%2FATM', 'profile_url': 'https://m.weibo.cn/u/1960660265?uid=1960660265&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 40405, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名互联网资讯博主 微博故事原创作者 微博VLOG博主 头条文章作者 互联网答主', 'close_blue_v': False, 'description': 'OurITer', 'gender': 'm', 'mbtype': 12, 'urank': 44, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 13851, 'follow_count': 82, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/0072GwpNly1fzf9gsljfvj30e80e8weh.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/74dd4d29ly8gbdn2ilnkjj20ry0rzwf1.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi': 1, 'gongyi_level': 3, 'bind_taobao': 1, 'unread_pool': 1, 'uefa_euro_2016': 21, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'worldcup_2018': 5, 'wenda_v2': 1, 'qixi_2018': 1, 'meilizhongguo_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 5, 'wusi_2019': 1, 'rrgyj_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 1, 'feiyan_2020': 1, 'hope_2020': 1, 'daka_2020': 1}}"
"February 23, 2020",4.47509E+15,"部分Microsoft 365服务宕机 Windows 10激活受影响： 今天早些时候部分Microsoft 365服务、Xbox Live登录出现问题，部分用户无法登录Xbox One , 微软表示：我们正在调查影响多项Microsoft 365服务的问题报告并很快将提供更多的更新 , 微软表示：我们还正在解决与消费者服务有关的Microsoft服务帐户（MS ... 全文",zh,"{'id': 1960660265, 'screen_name': '字节匠人', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1006.1006.180/74dd4d29ly8gbdn2ilnkjj20ry0rzwf1.jpg?KID=imgbed,tva&Expires=1583216567&ssig=IHw9IB%2FATM', 'profile_url': 'https://m.weibo.cn/u/1960660265?uid=1960660265&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 40405, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名互联网资讯博主 微博故事原创作者 微博VLOG博主 头条文章作者 互联网答主', 'close_blue_v': False, 'description': 'OurITer', 'gender': 'm', 'mbtype': 12, 'urank': 44, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 13851, 'follow_count': 82, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/0072GwpNly1fzf9gsljfvj30e80e8weh.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/74dd4d29ly8gbdn2ilnkjj20ry0rzwf1.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi': 1, 'gongyi_level': 3, 'bind_taobao': 1, 'unread_pool': 1, 'uefa_euro_2016': 21, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'worldcup_2018': 5, 'wenda_v2': 1, 'qixi_2018': 1, 'meilizhongguo_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 5, 'wusi_2019': 1, 'rrgyj_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 1, 'feiyan_2020': 1, 'hope_2020': 1, 'daka_2020': 1}}"
"February 26, 2020",4.47611E+15,乌克兰籍前微软工程师Volodymyr Kvashuk从微软盗取千万美元，今天被判十八项罪名成立，最高可判20年。Kvashuk住在Renton，以前是v-，16年转正，18年事发被开，之前在微软的线上零售平台（Microsoft Universal Store Team）做测试，用测试账号购买大量点卡在网上贩卖。微软UST团队当时的安全意识非常薄 ... 全文,zh,"{'id': 5232671688, 'screen_name': '西雅图黄都督', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.340.0.1367.1367.180/005I7KWsjw1eiqg31jrghj31kw11zdvo.jpg?KID=imgbed,tva&Expires=1583216282&ssig=nGrqBKwiqT', 'profile_url': 'https://m.weibo.cn/u/5232671688?uid=5232671688&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 19162, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '海外资讯博主（美国）', 'close_blue_v': False, 'description': '信黄哥，保平安。 商务合作请联系： seattle@dudu.city', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 1134847, 'follow_count': 110, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/005I7KWsjw1eiqg31jrghj31kw11zdvo.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'kangyi_2020': 1}}"
"February 23, 2020",4.47511E+15,"美股协作软件Slack最近不断释放大客户消息。继前一段IBM成为其最大客户之后,Uber全部38000名员工又将成为他们的客户。于是很自然的，slack股票在盘前交易中上涨了6.6％。 之前，Slack管理层称，当Slack面临来自Microsoft Teams的激烈竞争时，一定将赢得胜利。但从各方面消息来看，微软带给他们的压力 ... 全文",zh,"{'id': 6228225048, 'screen_name': '科技密探', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006NuZQIly8fgbckeuto2j30e80e8gm3.jpg?KID=imgbed,tva&Expires=1583216527&ssig=HglKyUSmtX', 'profile_url': 'https://m.weibo.cn/u/6228225048?uid=6228225048&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 5652, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '为消费者服务的评测，玩数码黑科技的天堂', 'gender': 'm', 'mbtype': 2, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 110811, 'follow_count': 716, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640/68f96449jw1ergqx79rw4j20hs0hswh0.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006NuZQIly8fgbckeuto2j30e80e8gm3.jpg', 'like': False, 'like_me': False, 'badge': {'travel_2017': 1, 'user_name_certificate': 1, 'feiyan_2020': 1}}"
"February 23, 2020",4.47509E+15,"提供由Microsoft，Win10... 坏的土地, USA. 阿拉斯加海獭-最厚的皮毛. 中国长城司马台. Ei??i，法罗群岛. 坦桑尼亚, 豹-最小的大猫. 河 Thjorsa, 冰岛 - 淡水和盐水之间的黑沙。",zh,"{'id': 6864827064, 'screen_name': 'Mountain山区基地Base', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.104.94.482.482.180/007uA77aly8fxjzcvqdcxj30io0o4mx9.jpg?KID=imgbed,tva&Expires=1583216567&ssig=%2B4tItPlXlj', 'profile_url': 'https://m.weibo.cn/u/6864827064?uid=6864827064&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 123, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'There are no footprints in the sand ... 沙子里没有脚印', 'gender': 'm', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 123, 'follow_count': 44, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007uA77aly8fxjzcvqdcxj30io0o4mx9.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wenda_v2': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'dzwbqlx_2019': 1}}"
"February 26, 2020",4.47613E+15,电脑带不动Pr…视频格式不对保存不到iPhone里… Microsoft自带的视频剪辑…就是个辣鸡…,zh,"{'id': 3159126363, 'screen_name': '葉海雯_', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.180/bc4c715bly8g7bvjxed3tj20e80e8gm6.jpg?KID=imgbed,tva&Expires=1583216319&ssig=OLKCmK4yOQ', 'profile_url': 'https://m.weibo.cn/u/3159126363?uid=3159126363&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 3108, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '音乐视频自媒体', 'close_blue_v': False, 'description': 'Be yourself , Enjoy your life.', 'gender': 'f', 'mbtype': 12, 'urank': 40, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 528, 'follow_count': 200, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9uwtyezgfj20hs0hstb7.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/bc4c715bly8g7bvjxed3tj20e80e8gm6.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'asiad_2018': 1, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2}}"
"February 26, 2020",4.47614E+15,我一直有wps会员，主要用于同步和储存云文件，但是现在想多用excel和word因为那上面很多操作wps没有。所以excel和word上的文件怎样才能自动备份和同步？怎样才能让我在手机ipad和电脑上都能看到我的文件？是不是我要登陆我的Microsoft office账号并且掏钱买可以同步和备份的，我记得以前弹出来过的那个 ... 全文,zh,"{'id': 3386714502, 'screen_name': '鹅崽崽', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/c9dd2986ly8gcaycbx6haj20u00u0q4k.jpg?KID=imgbed,tva&Expires=1583216319&ssig=TUfwuYEdJ6', 'profile_url': 'https://m.weibo.cn/u/3386714502?uid=3386714502&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1541, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 2, 'urank': 14, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 141, 'follow_count': 568, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/c9dd2986ly8gcaycbx6haj20u00u0q4k.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'worldcup_2018': 17, 'dailv_2018': 4, 'qixi_2018': 1, 'status_visible': 1, 'hongbao_2020': 2}}"
"February 26, 2020",4.47614E+15,【[图]微软都柏林总部正扩建新Garage：便于员工协作开发测试】 网页链接 微软计划为在爱尔兰都柏林One Microsoft Court大楼办公的员工提供专用的“Garage facility”，目前该大楼正在装修中。公司将继续奉行“多做事，少说话”的座右铭，在该区域装修完成之后,zh,"{'id': 2769378403, 'screen_name': 'cnBeta', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.512.512.180/a5115c63jw8es8eqieaiaj20e80e80t8.jpg?KID=imgbed,tva&Expires=1583216319&ssig=rwjdjCn2qA', 'profile_url': 'https://m.weibo.cn/u/2769378403?uid=2769378403&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 14027, 'verified': True, 'verified_type': 3, 'verified_type_ext': 50, 'verified_reason': 'cnBeta.COM 官方微博', 'close_blue_v': False, 'description': 'cnBeta.COM 是目前国内领先的即时科技资讯网站，消息速度快，报导立场公正中立，网友讨论气氛浓厚，在IT业界拥有相当的影响力。', 'gender': 'm', 'mbtype': 0, 'urank': 43, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1262046, 'follow_count': 18, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9odcin216j20hs0hstd8.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5115c63jw8es8eqieaiaj20e80e80t8.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'bind_taobao': 1, 'user_name_certificate': 1}}"
"February 23, 2020",4.47513E+15,"班加罗尔是印度南部城市，卡纳塔克邦的首府，印度第五大城市，人口约1050万人，听朋友介绍当地超过半数以上是外来人口， 班市以IT发展著称，吸引了全球50%以上的顶尖IT企业在这里开设分支机构，Intel, Microsoft, IBM, SAP, Oracle等 时隔两年再次造访班加罗尔，算上2010年的访问，这次算是第三次了， ... 全文",zh,"{'id': 1936732834, 'screen_name': '汤米粑粑1', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/737032a2ly8g5hr0bra97j20e80e8gmb.jpg?KID=imgbed,tva&Expires=1583216527&ssig=wL%2BEGs%2F%2Fn2', 'profile_url': 'https://m.weibo.cn/u/1936732834?uid=1936732834&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1708, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '认知践行', 'gender': 'm', 'mbtype': 0, 'urank': 24, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 232, 'follow_count': 374, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/737032a2ly8g5hr0bra97j20e80e8gmb.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1}}"
"February 23, 2020",4.47513E+15,Wunderlist5月6日前要关闭，无奈之下下载microsoft to do转移数据，现在……to do注册页面缓冲条一直在闪来闪去，切换成流量也不行,zh,"{'id': 6030364743, 'screen_name': '凌逍', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.681.681.180/006A6Nltly8gbmp4mt4fej30j60y37b7.jpg?KID=imgbed,tva&Expires=1583216527&ssig=xgX0sc%2BaLE', 'profile_url': 'https://m.weibo.cn/u/6030364743?uid=6030364743&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 982, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '晋江， 云让。 == 不断输出创造，才能有所提升', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 153, 'follow_count': 91, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006A6Nltly8gbmp4mt4fej30j60y37b7.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'dailv_2018': 1, 'suishoupai_2019': 6, 'hongbao_2020': 2}}"
